col1,col2
139,30
715,44
809,4
606,26
880,15
839,1
777,45
559,25
782,50
200,21
386,43
102,12
605,40
376,14
827,20
403,9
212,18
139,35
352,10
355,19
602,11
833,4
167,27
867,6
963,46
108,5
117,13
708,23
464,32
807,44
258,29
830,48
843,30
438,7
716,8
506,28
403,37
729,22
114,2
451,16
465,49
917,36
498,33
962,3
189,39
424,42
37,38
378,41
779,17
520,31
846,24
870,34
329,47
443,49
213,36
563,50
941,27
461,44
375,42
493,45
681,18
869,35
565,22
156,8
931,41
706,12
81,26
393,3
835,23
223,39
546,37
956,46
642,11
200,10
493,19
248,48
725,28
696,9
634,7
726,6
179,16
125,38
781,4
615,29
359,32
352,2
107,43
448,30
995,1
309,24
418,15
752,47
105,14
362,20
4,5
344,40
157,21
845,17
520,33
397,13
136,34
192,31
959,25
197,49
851,45
613,12
13,23
288,20
975,24
644,2
867,13
317,44
634,22
828,18
555,29
744,25
528,50
716,31
279,26
2,48
932,8
195,15
702,5
599,4
210,10
615,17
747,35
642,37
625,34
7,11
197,38
40,47
399,14
145,33
306,16
448,46
592,32
285,36
546,3
660,6
757,28
117,9
401,30
715,42
268,19
748,21
130,27
194,1
563,39
36,41
282,7
65,40
223,43
721,11
30,35
901,2
726,10
843,34
93,39
883,23
14,4
524,43
685,38
844,20
137,30
96,25
483,6
701,42
387,40
318,21
962,31
109,46
347,29
959,13
508,50
271,28
58,48
82,15
669,22
198,26
727,7
847,27
322,3
883,36
19,9
243,49
335,44
58,14
969,33
479,17
781,45
608,18
355,16
790,8
46,24
759,32
549,47
312,41
818,5
873,37
305,1
606,19
979,12
829,13
422,16
155,4
446,18
366,44
142,43
184,31
77,30
418,20
113,36
969,42
686,15
231,29
436,6
832,45
739,27
487,8
429,49
870,19
17,12
222,50
46,10
47,7
212,24
739,3
474,38
586,48
807,32
228,5
611,25
932,40
921,17
529,33
613,37
347,22
763,39
483,1
456,47
117,28
754,34
294,41
169,21
670,23
962,14
526,26
961,2
575,11
401,46
378,35
110,9
675,33
958,36
274,32
910,23
913,34
330,43
608,29
187,50
375,12
44,21
678,27
919,8
760,7
488,39
629,20
821,38
714,14
529,46
317,9
864,19
121,41
470,26
13,10
798,49
951,45
579,24
887,2
948,18
288,15
887,42
685,37
36,16
764,30
915,35
463,25
235,13
331,3
30,28
592,44
543,17
507,1
554,22
378,6
159,48
489,11
694,5
195,47
393,40
695,4
813,31
176,4
106,15
945,18
141,43
573,21
692,29
665,1
872,50
541,47
732,38
500,40
283,49
239,17
790,16
455,31
26,10
427,37
7,5
519,12
314,27
734,8
216,2
47,46
562,39
336,6
638,33
116,26
336,23
381,44
551,11
722,36
494,45
368,3
812,34
924,41
815,25
105,9
531,42
780,35
267,7
424,19
718,13
694,48
144,20
746,28
601,22
78,24
96,30
613,14
356,32
828,16
85,11
765,41
958,40
348,34
225,26
772,42
462,36
65,13
288,27
839,18
519,8
607,12
372,10
893,20
284,47
937,44
493,24
664,23
146,28
58,19
763,49
111,38
267,33
993,2
122,4
423,9
278,7
117,22
898,6
234,15
887,3
121,25
115,14
273,50
132,21
474,5
458,43
984,17
812,35
504,37
60,45
953,48
342,30
207,31
591,39
652,1
626,29
572,32
953,46
195,12
945,48
55,5
143,34
97,21
590,18
727,32
887,35
260,24
170,14
653,49
28,41
758,46
427,3
200,22
625,47
698,26
779,6
453,28
995,43
636,17
854,20
243,10
849,40
865,31
382,37
604,9
741,13
434,42
469,36
587,25
537,19
202,1
169,38
838,8
958,30
439,44
294,23
730,29
760,50
321,4
551,39
900,7
853,15
898,11
197,27
975,45
224,2
47,33
705,16
43,30
464,17
67,46
452,28
571,15
700,25
946,50
446,27
692,8
335,22
18,11
282,33
539,38
374,14
248,26
514,29
359,45
932,23
284,20
892,6
16,3
728,19
79,18
5,7
933,35
159,48
27,2
147,12
97,37
451,10
883,13
562,24
871,5
754,1
512,9
839,44
392,43
43,16
592,36
891,42
817,39
544,32
518,47
991,21
920,49
808,34
51,41
363,31
850,40
478,4
701,8
291,2
256,44
903,7
998,49
757,13
600,16
293,48
635,11
817,12
900,9
443,20
918,32
459,29
356,1
227,15
667,50
111,43
241,19
89,31
54,18
466,36
296,28
787,26
481,5
428,22
476,23
930,24
74,10
871,14
731,3
388,37
415,34
143,47
112,21
681,42
115,46
687,6
614,33
446,45
691,27
365,17
83,39
813,40
34,38
617,35
910,41
457,30
424,25
125,4
468,15
485,44
584,38
807,5
601,24
681,13
542,19
405,1
986,8
5,18
558,47
427,20
450,26
148,10
717,21
928,37
425,46
614,33
876,22
871,36
159,28
874,23
536,30
756,29
912,3
134,34
941,45
197,41
155,48
819,7
247,12
845,17
136,16
795,14
286,42
207,11
361,49
747,32
971,4
10,43
721,9
384,31
144,27
702,50
238,25
474,2
123,39
838,6
676,40
339,35
638,13
371,37
134,22
161,49
681,1
224,10
917,35
526,34
463,31
654,42
773,16
317,40
648,38
106,23
789,25
786,14
298,8
76,33
109,18
18,21
820,48
784,9
937,43
106,11
31,20
858,50
401,2
818,28
167,19
519,3
583,4
475,26
581,39
401,24
304,7
558,5
592,32
483,30
180,17
586,27
506,41
535,6
587,36
488,46
244,12
1,47
412,15
102,44
624,29
418,45
726,14
266,37
600,2
412,12
394,26
398,43
935,13
829,46
548,6
574,40
944,19
363,48
671,27
829,35
999,29
242,45
655,36
634,21
282,15
982,8
407,16
297,11
526,39
765,49
156,4
753,30
855,5
741,44
161,10
506,31
443,24
871,22
524,42
208,41
172,20
224,25
547,33
731,9
213,23
241,47
448,1
794,7
371,32
671,50
958,34
571,3
175,28
562,17
10,38
65,18
692,9
357,5
766,24
485,19
598,22
253,1
341,45
623,6
522,14
886,25
224,37
400,43
854,11
225,40
441,28
961,38
482,39
113,13
378,2
171,15
446,50
295,21
905,26
199,3
758,31
736,10
682,34
507,49
628,23
824,48
264,20
277,44
941,36
67,46
383,8
545,17
232,41
705,27
365,12
936,29
265,16
425,42
710,7
10,35
907,47
421,33
308,32
892,30
357,18
717,4
15,15
398,40
679,8
458,12
351,25
185,9
911,13
211,29
563,36
251,44
413,39
865,37
501,32
922,6
80,23
15,43
711,4
519,34
554,22
126,48
544,21
206,42
104,7
131,47
470,24
211,35
766,45
615,31
643,26
665,33
454,41
199,3
589,27
564,5
196,16
810,19
43,46
565,28
433,50
170,18
852,1
571,11
988,14
878,17
926,38
991,49
984,2
123,20
167,10
517,30
745,37
576,16
564,43
504,29
534,13
637,26
693,21
140,31
481,9
356,22
138,12
880,44
256,42
54,19
78,10
513,17
923,2
787,20
522,33
125,23
170,41
563,4
579,7
667,15
346,8
216,5
839,45
492,24
669,14
209,6
311,46
838,18
918,40
122,35
127,32
354,50
451,39
886,27
925,1
301,28
368,25
950,48
459,3
724,36
319,47
743,49
757,30
275,11
945,38
326,34
785,28
348,16
203,11
828,7
161,18
390,38
231,39
940,21
651,42
39,34
783,3
586,10
516,46
995,49
803,48
876,31
154,37
874,43
889,32
499,20
228,44
461,27
298,24
999,47
707,12
812,6
293,15
453,25
336,1
356,13
744,36
70,41
463,45
782,17
280,29
49,22
740,5
558,8
409,14
549,2
621,50
953,40
75,33
971,19
559,35
177,30
615,9
807,4
823,23
328,26
787,13
671,22
879,43
511,39
605,1
328,33
883,41
548,27
735,28
945,9
508,49
644,2
89,24
328,46
755,20
739,45
627,4
358,21
434,10
198,17
348,50
448,16
597,36
727,19
992,14
242,7
721,5
417,26
759,30
308,42
732,15
901,25
605,44
3,47
46,32
929,3
364,31
738,29
665,23
439,48
284,38
973,37
681,34
250,40
833,11
297,18
543,35
572,6
245,12
615,8
694,8
849,25
347,36
219,15
172,7
194,16
224,28
803,2
828,19
222,10
773,35
365,44
807,49
732,18
695,41
340,46
806,4
664,39
518,5
395,13
333,27
326,47
994,34
791,24
509,11
566,3
921,20
673,43
690,42
186,37
913,1
332,12
394,22
289,23
733,21
513,26
297,40
416,30
535,14
241,32
730,50
36,29
299,33
536,17
794,48
575,45
124,38
996,9
70,6
663,31
376,28
370,29
58,22
812,3
255,43
207,33
972,32
159,10
189,14
793,1
863,34
189,37
441,27
282,41
7,16
268,15
79,6
16,18
745,38
472,35
193,31
357,45
76,24
126,9
617,47
176,25
754,42
621,11
186,12
795,46
44,19
262,36
622,8
848,17
688,49
225,2
787,44
209,48
128,5
927,13
804,21
143,7
559,50
159,23
546,40
794,20
411,26
994,4
640,30
769,39
943,16
313,29
88,44
211,35
923,50
29,6
386,32
269,48
270,18
907,27
180,38
278,37
505,8
807,25
215,4
239,5
795,11
441,42
99,9
860,30
912,26
679,15
921,43
918,40
487,31
171,21
854,46
546,34
335,39
778,22
324,23
512,41
830,49
90,2
506,36
628,45
893,47
771,24
468,14
716,13
398,28
266,19
909,10
362,1
913,7
178,17
337,12
345,33
916,3
887,20
246,10
769,36
718,45
732,14
240,50
826,38
108,19
876,9
987,40
815,32
620,2
660,35
87,7
967,44
952,11
663,21
626,30
617,43
881,33
764,28
937,3
960,31
153,17
619,42
239,8
973,24
388,4
991,47
85,13
218,26
236,39
577,49
826,18
546,48
373,15
800,16
908,22
158,25
763,37
925,6
596,46
580,34
299,5
878,12
332,1
848,20
762,23
79,41
581,29
716,27
496,46
680,15
165,45
230,17
346,13
12,42
675,49
967,22
481,23
927,10
97,7
632,12
957,36
84,37
637,35
490,5
1,33
594,4
365,32
627,6
330,21
197,48
733,8
333,44
361,25
187,18
819,31
813,9
595,24
771,1
891,38
271,2
13,34
467,30
136,39
68,16
736,41
508,50
847,40
988,19
721,14
828,28
178,26
266,3
677,29
787,20
395,11
606,43
486,47
212,27
527,45
554,21
538,39
489,15
598,29
567,6
211,4
724,41
965,27
722,36
384,47
824,40
348,26
578,25
599,35
688,50
528,46
445,14
450,49
87,10
156,3
298,18
853,38
85,43
785,31
50,12
186,30
149,19
456,20
976,42
920,8
500,1
239,23
828,24
549,44
24,32
453,9
987,16
8,2
413,33
356,34
537,37
902,17
788,7
228,5
232,28
685,48
852,11
186,13
437,22
621,5
37,43
558,44
154,30
861,11
672,7
963,10
207,3
679,21
534,32
983,38
810,28
225,24
141,46
364,14
205,34
554,1
824,16
674,20
94,13
730,47
292,23
598,49
217,29
224,18
239,17
902,40
198,50
914,4
572,26
756,39
850,33
779,27
752,25
45,42
794,41
463,19
491,2
180,48
620,8
926,15
708,37
451,9
340,12
421,36
434,6
39,31
464,45
125,22
545,35
986,21
767,26
500,29
982,43
421,10
197,12
340,22
645,46
156,50
28,23
396,16
462,33
264,17
363,24
545,28
914,49
648,8
609,19
123,14
629,32
23,31
764,3
713,1
401,5
268,36
462,42
645,37
878,35
662,20
559,48
325,4
179,27
255,2
175,40
624,11
162,30
608,25
403,9
810,6
423,47
205,45
915,15
9,44
846,34
502,13
86,38
941,18
743,39
666,7
537,41
975,24
63,18
363,23
588,35
46,30
311,6
590,46
976,15
190,21
784,27
583,47
965,3
231,32
94,49
897,19
89,38
145,41
32,28
546,20
309,1
222,9
366,5
193,43
644,39
554,50
756,37
190,48
242,10
605,25
668,14
642,16
708,4
595,12
294,34
182,29
824,44
872,8
731,26
546,17
590,36
936,31
755,22
535,42
117,40
970,11
40,7
877,33
542,45
546,2
23,13
97,34
402,29
311,36
833,4
326,28
217,46
768,32
818,10
732,18
378,44
381,12
295,9
180,38
383,3
533,43
196,23
798,31
15,50
350,13
95,22
976,48
626,40
795,19
663,21
916,42
57,35
825,45
467,2
388,7
926,24
955,27
519,20
5,6
154,1
863,39
43,26
463,11
396,37
418,5
972,49
412,47
34,16
860,15
280,41
699,17
445,25
3,8
101,14
778,30
69,33
788,45
833,31
619,10
245,44
719,35
491,30
354,18
727,25
486,47
787,42
852,12
786,7
673,6
101,4
800,39
636,32
547,46
627,49
102,43
205,14
631,15
248,13
46,23
459,1
2,36
368,38
396,5
126,28
28,11
817,33
851,24
836,8
793,16
405,37
766,17
84,48
763,21
922,50
230,22
983,19
47,27
399,20
40,34
647,3
549,2
466,26
79,29
599,9
435,40
665,41
372,19
450,3
647,31
365,25
931,43
460,28
742,14
657,39
990,6
826,15
368,38
498,16
449,10
384,7
811,46
284,41
882,48
609,17
700,36
13,42
7,22
532,37
537,34
627,18
45,27
686,35
488,1
689,23
589,24
919,4
46,20
380,50
122,47
426,49
256,2
66,12
438,33
221,8
9,30
724,9
354,21
282,13
402,40
526,11
598,29
974,44
39,32
910,26
151,45
39,5
931,16
981,8
500,14
183,13
94,34
981,18
705,9
779,50
370,26
12,41
347,4
387,31
81,5
734,27
41,44
654,17
733,1
288,46
656,21
944,47
696,40
739,24
275,3
829,30
256,10
359,43
551,15
106,35
774,25
41,32
858,37
846,42
428,2
931,12
304,23
76,11
768,29
962,19
208,28
964,38
4,33
273,6
269,49
903,22
44,7
408,36
431,45
494,48
901,20
443,39
726,43
72,23
697,15
573,19
70,16
970,7
504,41
591,10
18,48
693,9
903,31
471,17
861,45
987,39
655,38
416,24
147,3
335,18
668,40
315,42
591,2
453,21
459,35
390,11
901,6
491,50
198,25
961,26
294,44
551,30
360,1
109,33
774,4
977,28
963,5
498,12
366,8
529,46
580,37
421,29
283,27
241,49
523,34
200,14
429,32
126,22
425,36
520,13
494,47
889,20
305,36
376,44
106,48
228,23
815,8
193,15
861,38
467,1
673,47
850,19
499,40
384,11
289,45
827,22
161,37
646,35
414,29
885,12
613,28
877,6
580,24
743,4
242,18
144,17
407,43
625,46
611,9
241,33
273,41
768,39
618,3
113,25
756,50
613,7
430,30
55,16
738,26
797,42
496,14
285,49
525,2
773,10
139,5
926,27
52,31
337,13
261,20
726,21
262,34
399,32
961,9
769,22
814,47
621,29
514,48
963,17
995,24
616,49
334,45
165,26
131,41
949,30
253,39
8,37
380,16
173,15
316,18
603,34
455,13
953,14
288,38
18,19
86,20
179,21
906,4
436,2
153,6
134,32
946,44
473,5
687,42
998,33
732,50
334,36
161,35
275,3
58,40
897,7
86,25
573,28
998,27
44,23
181,12
324,1
844,8
107,43
714,10
585,11
293,46
312,31
308,24
488,41
558,34
465,29
538,9
886,35
858,26
15,19
246,14
256,30
734,40
170,37
501,25
612,16
77,3
131,48
89,50
532,47
448,42
656,8
95,28
975,5
315,20
840,6
205,49
176,11
993,4
480,15
136,31
396,27
949,21
470,10
587,12
284,33
925,45
415,39
919,36
346,46
303,43
943,23
767,38
401,1
691,13
72,44
293,17
240,18
500,7
834,32
36,22
75,2
168,10
129,25
782,44
396,15
354,38
955,46
852,47
163,9
698,11
604,50
216,45
308,5
947,12
912,26
823,24
253,29
757,7
868,6
40,48
844,2
733,16
717,30
338,13
154,35
754,21
859,42
377,49
820,40
221,27
936,36
385,28
676,31
244,32
958,8
731,14
487,23
75,20
284,18
352,3
27,39
11,19
414,17
696,41
604,43
803,4
75,34
868,37
856,33
356,22
294,1
102,33
733,25
960,17
530,13
542,26
697,44
979,50
612,43
538,15
33,2
460,31
1,38
602,42
717,12
657,45
306,37
926,19
934,14
8,49
253,6
54,27
931,34
437,20
917,3
258,4
752,24
491,41
576,11
813,28
901,22
363,18
619,8
284,7
6,39
265,36
105,5
374,23
617,1
488,32
537,30
169,47
809,10
410,48
866,16
292,29
488,21
718,35
899,46
3,9
825,40
795,38
543,20
122,10
569,44
717,13
840,29
666,33
545,40
60,37
52,9
390,28
805,31
763,34
811,14
124,49
977,24
733,5
777,47
230,7
586,21
575,11
759,35
751,19
324,39
877,12
209,30
746,46
691,23
494,27
713,4
519,41
765,32
423,6
383,17
879,2
575,36
733,26
863,43
585,42
527,8
398,1
74,15
254,48
389,50
311,22
279,18
723,3
622,25
741,16
579,45
831,10
578,13
122,12
266,9
196,35
832,21
71,49
594,15
554,1
309,5
553,33
354,36
448,23
445,38
527,37
561,46
462,30
706,48
734,26
583,39
622,4
573,6
607,32
274,41
18,24
921,14
822,16
714,50
804,25
443,22
153,47
391,7
623,20
764,43
508,11
118,27
462,18
260,29
542,40
676,34
235,31
938,19
667,17
819,3
460,45
484,28
268,44
296,2
22,8
401,42
471,29
970,48
624,15
864,35
471,5
366,49
64,26
457,11
47,36
348,44
914,39
583,32
969,2
773,3
950,46
206,30
511,40
658,18
723,42
503,13
514,24
352,23
86,33
767,9
465,20
988,45
903,47
45,25
601,8
589,22
480,37
188,41
958,16
841,19
53,1
250,31
425,50
143,6
670,38
64,27
258,10
194,12
163,7
114,34
372,43
494,21
997,14
974,28
62,17
891,4
659,14
987,1
692,32
635,30
69,50
181,19
116,3
554,37
947,45
687,47
104,43
1,13
49,38
14,25
482,24
626,29
263,15
900,44
397,31
906,49
840,26
107,22
158,36
291,39
277,12
582,28
310,18
789,20
757,34
605,33
615,17
153,41
709,27
487,23
645,46
372,2
650,40
131,7
319,6
976,8
405,5
292,42
11,4
624,11
101,48
434,21
644,16
295,35
324,10
915,9
990,16
328,33
580,23
765,5
152,10
152,3
165,41
378,1
743,25
86,24
306,38
431,35
809,31
103,18
146,45
404,49
433,29
310,4
113,28
558,32
223,37
671,26
473,15
103,6
735,48
376,2
715,12
406,44
207,7
189,27
762,46
150,9
57,20
876,34
569,14
561,22
198,39
537,17
231,21
46,47
243,11
570,42
729,13
6,19
262,8
178,50
91,30
683,43
498,40
872,36
834,48
167,38
519,2
342,29
18,40
563,30
559,7
760,44
857,27
894,42
832,50
690,43
55,34
944,25
368,1
519,19
627,36
198,15
782,11
107,12
460,13
406,47
590,6
774,4
974,14
98,10
940,18
434,35
248,16
716,46
237,24
190,9
817,39
462,45
798,41
997,31
823,5
8,28
802,22
482,49
80,3
119,21
500,32
618,23
641,20
690,37
989,26
853,33
318,17
353,8
672,33
645,37
279,50
61,25
216,1
703,48
577,5
147,4
427,41
581,12
709,31
875,11
626,38
336,3
235,6
357,20
425,40
404,49
804,19
880,18
466,26
617,7
871,15
996,35
196,46
58,34
982,42
433,9
825,23
148,30
454,36
917,16
630,8
456,47
432,21
428,24
354,43
957,44
271,28
234,27
235,13
562,45
568,10
639,32
502,22
18,29
834,2
562,39
758,14
585,17
978,49
797,6
496,1
614,33
475,34
176,39
646,25
76,8
191,20
567,13
125,40
366,37
958,35
687,29
925,5
137,23
615,3
256,27
190,42
267,45
846,36
534,14
970,12
415,30
508,11
354,2
457,19
705,4
402,38
410,50
860,17
970,21
908,43
988,7
538,41
801,9
560,18
464,47
919,10
357,31
881,32
853,28
576,15
93,44
271,48
580,24
711,16
727,22
554,46
586,26
19,49
798,42
835,48
201,5
575,23
724,22
534,16
731,13
239,28
106,38
309,39
494,17
919,45
311,10
449,3
184,12
931,29
579,34
663,15
773,50
28,2
10,1
519,33
535,14
178,44
133,20
155,8
206,7
368,40
594,43
323,32
924,46
576,36
80,18
223,24
226,26
737,25
773,41
826,31
757,4
936,9
719,47
611,35
18,11
846,27
560,30
513,21
961,19
12,6
847,37
291,20
236,15
579,47
460,29
624,8
770,9
536,25
933,39
874,1
269,26
858,14
53,41
843,3
634,35
371,42
867,40
857,33
690,45
465,30
30,38
909,7
68,50
236,46
933,11
794,27
762,44
760,43
153,28
783,48
71,49
986,18
734,36
457,34
85,21
74,23
719,17
609,37
127,19
647,12
571,10
62,4
175,32
303,22
521,5
665,24
428,16
418,2
631,6
484,13
675,31
89,23
251,9
982,35
754,13
76,6
146,27
327,25
292,30
628,4
691,41
497,48
727,45
798,50
447,18
129,22
769,5
592,33
794,19
736,31
390,29
473,3
715,2
833,11
624,32
631,12
640,37
510,40
461,49
477,24
282,38
41,1
261,16
779,36
135,34
60,17
102,47
592,7
596,21
572,28
557,46
937,15
284,26
722,42
772,14
788,8
430,44
736,43
574,20
627,39
121,10
883,12
295,45
145,35
249,50
513,13
583,41
213,49
806,40
972,6
80,3
835,17
557,2
445,43
160,48
417,30
159,19
747,28
15,25
556,15
957,8
808,4
879,33
680,39
123,20
588,24
11,18
377,38
624,1
981,11
631,22
238,7
521,42
586,14
605,26
900,9
809,16
889,44
151,37
916,21
396,36
66,10
711,31
807,23
539,34
304,29
302,27
847,32
566,47
959,46
330,5
553,10
431,19
954,20
148,38
856,34
536,33
558,49
767,13
863,12
952,28
389,35
202,30
387,26
966,11
650,37
890,43
704,46
658,15
481,17
732,39
358,1
141,29
26,41
403,2
613,7
737,22
270,42
744,25
600,3
620,5
126,24
945,21
520,44
141,14
161,32
584,36
147,40
138,45
113,4
422,47
229,18
497,6
792,23
939,48
760,50
379,31
550,9
321,8
767,16
652,27
540,4
41,45
742,3
997,39
315,21
938,13
409,14
224,20
791,38
742,35
230,2
30,31
744,17
632,9
519,19
57,18
870,37
916,50
402,23
618,27
938,7
609,47
563,36
90,22
378,12
109,43
226,49
228,11
201,10
188,16
651,5
835,24
64,42
120,33
406,30
843,40
175,28
292,8
82,26
25,29
731,1
531,6
220,25
925,15
638,41
545,34
615,46
940,44
372,32
704,48
232,35
396,14
913,27
270,15
4,7
317,18
143,45
738,41
753,26
60,43
514,6
658,42
621,2
654,31
197,47
371,48
197,9
997,33
468,8
407,50
310,25
294,20
526,28
680,39
358,24
967,1
93,34
198,12
549,36
567,30
795,10
807,13
294,44
643,19
355,46
259,5
19,21
846,37
198,3
810,23
997,22
444,40
760,4
614,32
777,16
439,38
100,11
176,29
263,49
776,17
881,11
861,46
165,32
198,1
662,22
715,9
712,28
919,39
245,18
197,33
388,34
575,30
204,23
838,4
619,27
543,24
358,26
84,5
106,15
371,8
33,44
794,7
784,43
335,16
152,13
585,41
574,21
677,3
727,12
155,42
137,37
149,6
690,49
571,45
72,36
68,47
850,17
995,19
114,31
915,48
684,25
264,10
996,40
830,50
980,20
959,35
973,38
102,2
573,14
279,29
662,34
365,36
573,17
588,43
807,50
752,23
130,29
37,30
708,48
745,26
425,47
93,16
641,39
904,40
150,35
841,42
981,1
656,46
637,13
217,45
633,22
349,20
525,41
240,27
665,7
536,8
990,15
337,19
102,33
875,31
970,21
987,25
903,24
984,6
792,12
692,37
109,49
273,3
531,38
653,9
777,44
871,10
452,5
104,18
27,4
64,32
706,2
861,14
603,11
439,28
224,10
62,23
71,2
808,40
14,39
983,28
453,7
793,14
453,41
683,25
924,35
883,3
835,11
473,13
427,19
139,33
107,4
645,16
526,47
496,24
572,15
951,8
148,29
60,49
899,5
33,34
116,45
118,46
436,30
369,32
643,48
146,6
826,38
626,27
950,12
656,44
432,17
893,37
2,20
951,43
659,9
174,18
798,1
292,21
225,22
435,42
355,31
102,36
758,50
351,26
160,33
542,27
650,16
294,39
345,46
728,31
760,47
787,28
360,6
885,45
380,9
536,35
311,36
885,32
500,44
228,11
338,10
406,38
856,41
988,25
933,43
611,8
794,22
230,49
864,18
115,19
742,37
290,2
677,40
286,42
992,17
307,24
859,30
290,48
265,29
91,21
646,20
128,13
450,26
386,14
214,5
900,34
816,1
219,50
843,4
829,23
684,3
941,15
416,7
126,12
988,11
236,40
687,26
448,12
786,27
869,19
115,39
753,2
135,14
379,15
226,18
710,21
271,3
5,31
43,33
266,7
225,50
134,45
594,49
611,24
235,41
561,20
781,32
518,10
467,4
930,38
814,17
996,44
830,6
298,30
173,46
254,29
36,8
392,1
985,35
736,28
460,13
687,9
659,23
378,37
411,43
729,48
989,22
317,36
121,34
730,16
302,42
81,5
665,47
629,25
912,4
42,41
779,33
410,15
751,31
298,49
641,28
845,21
333,18
387,42
343,2
519,12
235,17
59,5
935,24
763,38
924,46
719,30
297,40
475,22
89,1
686,13
758,47
21,27
86,34
5,11
858,37
322,7
785,10
821,43
485,25
99,6
68,36
308,16
347,35
449,3
493,8
176,39
152,20
306,48
239,45
375,29
476,44
656,23
459,50
281,32
650,26
821,9
405,19
707,14
120,20
433,40
740,14
824,19
333,22
879,5
489,15
843,7
722,31
705,43
946,48
952,30
625,23
400,11
509,8
312,27
288,3
971,9
356,29
863,35
441,6
804,26
144,12
423,4
935,50
451,39
880,38
148,17
158,28
342,16
805,47
639,25
506,42
614,18
602,10
262,33
932,37
274,44
527,13
77,1
897,36
495,45
203,32
139,49
146,24
668,41
755,34
264,2
224,46
592,21
382,8
272,3
414,44
423,4
892,21
85,13
640,5
160,30
593,46
295,43
500,10
109,48
558,11
273,32
885,50
559,2
857,28
475,33
509,19
282,23
30,29
304,17
180,35
499,39
496,18
363,7
109,24
678,40
660,36
9,1
508,45
813,38
256,34
653,27
278,26
960,25
767,37
31,41
761,22
911,42
416,14
320,47
642,31
339,6
435,12
687,49
760,9
225,15
891,20
440,16
211,38
133,26
345,30
990,28
33,33
38,32
380,14
476,34
67,46
937,40
17,4
838,12
580,20
679,17
359,29
466,1
548,16
411,39
191,31
13,10
58,48
551,3
247,18
145,13
185,9
575,43
108,44
271,45
564,22
121,6
517,24
598,50
593,37
836,2
460,23
377,49
76,11
873,25
142,42
773,19
95,5
265,7
658,27
329,47
55,15
905,35
493,8
558,36
374,41
121,21
925,46
942,16
819,1
212,30
596,20
981,11
399,38
809,44
30,17
57,22
153,34
40,37
57,9
573,13
177,35
785,8
350,7
127,41
13,31
456,45
978,2
650,26
426,14
889,23
139,42
488,19
268,5
160,6
399,36
409,12
429,18
609,28
287,10
863,49
352,39
51,32
607,4
899,3
645,33
232,21
34,40
347,15
2,47
436,48
187,27
807,29
528,50
895,25
890,24
34,43
274,42
682,36
764,49
457,11
800,31
352,4
776,43
558,25
239,44
67,26
837,15
738,12
852,33
347,13
700,41
589,30
591,34
845,14
774,16
791,29
340,23
762,27
211,46
119,37
186,22
743,17
299,45
343,24
63,1
797,6
204,9
341,35
125,5
411,50
563,47
342,21
357,48
82,20
297,28
991,3
562,10
536,7
616,32
918,18
296,2
961,19
506,38
578,8
811,40
515,39
663,26
206,23
